Pair BLEU_s BLEU_u MacroF1_s MacroF1_u CHRF1_s CHRF1_u BLEURTmean_s BLEURTmean_u BLEURTmedian_s BLEURTmedian_u
de-en 32.7 33.9 38.5 33.6 0.60 0.58 -1.4191237688064575 -1.4169049263000488
fr-en 31.1 31.2 41.6 33.6 0.59 0.57 0.43791472911834717 0.5225424766540527
ro-en 30.8 29.6 40.3 33.0 0.58 0.55 1.0139237642288208 -0.09992289543151855
en-de 24.0 24.0 24.0 23.5 0.53 0.52 -0.3686063885688782 -1.4305591583251953
en-fr 25.6 27.1 31.9 27.3 0.56 0.58 0.030205395072698593 -0.2965170443058014
en-ro 26.8 20.9 29.8 23.5 0.56 0.50 0.2656288743019104 -0.7518485188484192
